Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
195,Samurai Warriors,PS2,2004,Action,KOEI  ,Omega Force  ,,,0.22,0.05,1.06,0.02,1.35
196,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts  ,Traveller's Tales  ,7.5,,1.01,0.62,,0.15,1.79
197,SpongeBob SquarePants: SuperSponge,PS,2001,Action,THQ  ,Climax Group  ,,,1.12,0.58,,0.08,1.78
198,The Getaway: Black Monday,PS2,2005,Action,Sony Computer Entertainment  ,Team Soho  ,,,0.39,1.01,0.02,0.36,1.78
199,Far Cry 5,XOne,2018,Action,Ubisoft  ,Ubisoft Montreal  ,7.2,,1.14,0.47,,0.17,1.78
200,Mad Max (2013),PC,2015,Action,Warner Bros. Interactive Entertainment  ,Avalanche Studios  ,,,,0.01,,0.0,0.01
201,Bayonetta,All,2010,Action,Sega  ,PlatinumGames  ,,,,,,,
202,50 Cent: Bulletproof,PS2,2005,Action,Vivendi Games  ,Genuine  ,,,0.85,0.76,,0.16,1.77
203,Dynasty Warriors 3,PS2,2001,Action,KOEI  ,Omega Force  ,,,0.53,0.16,1.07,0.1,1.87
204,State of Emergency,PS2,2002,Action,Rockstar Games  ,VIS Entertainment  ,8.0,,0.86,0.67,,0.22,1.76
205,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,2007,Action,THQ  ,Helixe / Altron  ,,,1.26,0.47,,0.03,1.76
206,Kinect Star Wars,X360,2012,Action,Microsoft Studios  ,Terminal Reality  ,,,1.05,0.53,0.03,0.15,1.76
207,Just Cause 2,PS3,2010,Action,Square Enix  ,Avalanche Studios  ,8.3,,0.45,0.92,0.06,0.32,1.75
208,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment  ,Kojima Productions  ,,,,0.08,,0.0,0.09
209,For Honor,PS4,2017,Action,Ubisoft  ,Ubisoft Montreal  ,,,0.73,0.66,0.07,0.28,1.75
210,Cuphead,PC,2017,Action,Studio MDHR  ,Studio MDHR  ,,,,,,,
211,Twisted Metal III,PS,1998,Action,989 Studios  ,989 Studios  ,4.4,,1.48,0.2,,0.05,1.73
212,Harry Potter and the Sorcerer's Stone,GB,2001,Action,Electronic Arts  ,Griptonite Games  ,,,0.94,0.62,0.1,0.07,1.73
213,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,2003,Action,Rockstar Games  ,Rockstar North  ,9.7,,0.85,0.66,,0.22,1.72
214,Hitman: Absolution,X360,2012,Action,Square Enix  ,IO Interactive  ,,,0.68,0.88,0.01,0.13,1.7
215,Devil May Cry 2,PS2,2003,Action,Capcom  ,Capcom  ,6.5,,0.71,0.58,0.51,0.17,1.97
216,Dynasty Warriors 5,PS2,2005,Action,KOEI  ,Omega Force  ,,,0.24,0.18,0.91,0.06,1.39
217,Final Fantasy Tactics Advance,GBA,2003,Action,Nintendo  ,Square Enix  ,,,0.82,0.37,0.89,0.05,2.13
218,Ben 10: Protector of Earth,DS,2007,Action,D3 Publisher  ,1st Playable Productions  ,,,0.68,0.82,,0.19,1.7
219,Saints Row IV,X360,2013,Action,Deep Silver  ,Volition Inc.  ,,,1.01,0.51,0.01,0.15,1.69
